RES_ID,LABEL
TSA183,0.6267541402578354
TSA184,0.639088628590107
TSA185,0.9635514885187149
TSA186,0.7643761965632438
TSA187,0.9406655049324035
TSA188,0.7332805866003036
TSA189,0.8128035908937454
TSA190,0.9240689003467559
TSA191,0.5057470941543579
TSA192,0.7211378172039986
TSA193,0.9550313848257065
TSA194,0.9300725644826889
TSA195,0.878796324133873
TSA196,0.5960861131548881
TSA197,0.7886138275265694
TSA198,0.9156317698955536
TSA199,0.7616349017620087
TSA200,0.9118148285150528
TSA201,0.9042149764299393
TSA202,0.7101889437437058
TSA203,0.9557057523727417
TSA204,0.8275100952386856
TSA205,0.9587022364139557
TSA206,0.216690673828125
TSA207,0.9572270929813385
TSA208,0.7371795603632927
TSA209,0.8806765723228455
TSA210,0.5214937981963158
TSA211,0.5323588818311691
TSA212,0.9069880306720733
TSA213,0.17399103462696075
TSA214,0.7814436113834381
TSA215,0.34260271847248075
TSA216,0.939730920791626
TSA217,0.5375695371627808
TSA218,0.5068298941850662
TSA219,0.9727138578891754
TSA220,0.9784688186645508
TSA221,0.5326183450222015
TSA222,0.936709840297699
TSA223,0.9501467710733413
TSA224,0.9684435677528381
TSA225,0.8481041514873504
TSA226,0.8289815276861191
TSA227,0.7823342853784561
TSA228,0.9377962720394134
TSA229,0.9610972940921784
TSA230,0.932364906668663
TSA231,0.7750534006953239
TSA232,0.5965289840102196
TSA233,0.7051935780048371
TSA234,0.6790122491121292
TSA235,0.2892214271426201
TSA236,0.9638147163391113
TSA237,0.9619177430868149
TSA238,0.8859764569997788
TSA239,0.5665321162343026
TSA240,0.8776096045970917
TSA241,0.592244323194027
TSA242,0.7643691408634186
TSA243,0.8091293585300445
TSA244,0.504724326133728
TSA245,0.807068053483963
TSA246,0.7991741582751274
TSA247,0.9506533980369568
TSA248,0.7034431600570679
TSA249,0.9009861516952514
TSA250,0.9580728447437287
TSA251,0.7644678166508675
TSA252,0.8445330429077148
TSA253,0.4114425665140152
TSA254,0.5739826798439026
TSA255,0.9107905286550522
TSA256,0.5980016839504242
TSA257,0.6990841230750084
TSA258,0.9568005532026291
TSA259,0.3543350431323051
TSA260,0.9683141875267028
TSA261,0.6823526218533515
TSA262,0.9712058585882187
TSA263,0.7454219770431518
TSA264,0.4641176700592041
TSA265,0.33516849011182787
TSA266,0.9410340791940689
TSA267,0.17936798065900803
TSA268,0.9363377785682678
TSA269,0.5332063952088356
TSA270,0.710095825791359
TSA271,0.7682021790742875
TSA272,0.9017556339502335
TSA273,0.9431387037038803
TSA274,0.7536777430772781
TSA275,0.7436992418766022
TSA276,0.17936798065900803
TSA277,0.17936798065900803
TSA278,0.1936703544855118
TSA279,0.3194049122929573
TSA280,0.306708624958992
TSA281,0.5565639239549637
TSA282,0.8667228865623474
TSA283,0.8868191772699356
TSA284,0.9623714566230774
TSA285,0.9337186640501023
TSA286,0.4185850042104721
TSA287,0.9413784736394882
TSA288,0.9749275559186935
TSA289,0.9608630210161209
TSA290,0.9585294669866562
TSA291,0.5287302243709564
TSA292,0.9642438441514969
TSA293,0.741301526427269
TSA294,0.9634417366981506
TSA295,0.42506409376859666
TSA296,0.9712687492370605
TSA297,0.36653278112411497
TSA298,0.5009846380352974
TSA299,0.9600257527828217
TSA300,0.2203322696685791
TSA301,0.6365958428382874
TSA302,0.8450672298669815
TSA303,0.7685440504550933
TSA304,0.9318186867237092
TSA305,0.954344989657402
TSA306,0.17398423820734024
TSA307,0.3140033778548241
TSA308,0.6866058826446533
TSA309,0.7613953989744187
TSA310,0.17936798065900803
TSA311,0.6434651252627372
TSA312,0.5259222346544266
TSA313,0.731109853386879
TSA314,0.9757269293069839
TSA315,0.9636414343118668
TSA316,0.9695243090391159
TSA317,0.7004997164011002
TSA318,0.9750003224611282
TSA319,0.2790454748272896
TSA320,0.9657854467630387
TSA321,0.791457591354847
TSA322,0.8672237479686737
TSA323,0.36037975519895554
TSA324,0.8456003797054291
TSA325,0.7660917979478836
TSA326,0.9725296598672867
TSA327,0.9584336078166962
TSA328,0.5785773622989655
TSA329,0.528418601155281
TSA330,0.360197871029377
TSA331,0.40404006600379944
TSA332,0.7602068987488747
TSA333,0.9062802797555923
TSA334,0.7443466860055924
TSA335,0.9363486856222153
TSA336,0.17936798065900803
TSA337,0.8524296230077744
TSA338,0.8908136522769928
TSA339,0.24297714203596116
TSA340,0.9685419619083404
TSA341,0.5958509683609009
TSA342,0.38683449268341064
TSA343,0.7028882730007172
TSA344,0.8091226488351821
TSA345,0.7840265858173371
TSA346,0.36757705479860303
TSA347,0.9450023412704468
TSA348,0.5573155906796455
TSA349,0.7481064808368683
TSA350,0.7716185256838799
TSA351,0.9669050353765488
TSA352,0.788972157239914
TSA353,0.8726722919940948
TSA354,0.965488212108612
TSA355,0.9630336934328079
TSA356,0.6688921460509301
TSA357,0.3713534653186798
TSA358,0.8776080727577209
TSA359,0.4222368076443672
TSA360,0.9712095606327057
TSA361,0.9591954666376113
TSA362,0.8868994104862213
TSA363,0.42196920067071914
TSA364,0.9450226360559464
TSA365,0.2509077835083008
TSA366,0.28417756497859953
TSA367,0.9266631811857223
TSA368,0.7487732580304146
TSA369,0.3546439525485039
TSA370,0.6806487092375755
TSA371,0.8081425732374191
TSA372,0.9304651254415512
TSA373,0.44271764904260635
TSA374,0.5684396067261696
TSA375,0.8015841484069824
TSA376,0.9705639088153839
TSA377,0.9166563278436661
TSA378,0.9122442883253098
TSA379,0.9263385379314423
TSA380,0.4329231637716293
TSA381,0.9457889312505722
TSA382,0.9791701352596283
TSA383,0.9654784721136093
TSA384,0.8139614850282669
TSA385,0.9043766731023788
TSA386,0.9697540181875229
TSA387,0.18985583186149596
TSA388,0.5799935734272004
TSA389,0.6366760221123695
TSA390,0.3546439525485039
TSA391,0.9756378972530365
TSA392,0.9176762998104095
TSA393,0.8854875314235687
TSA394,0.9247086560726165
TSA395,0.40518975228071213
TSA396,0.907140177488327
TSA397,0.7183290323615075
TSA398,0.9056838083267212
TSA399,0.9600333565473557
TSA400,0.9687522649765015
TSA401,0.7277297666668892
TSA402,0.5315350541472434
TSA403,0.5421571904420852
TSA404,0.9583274292945861
TSA405,0.9438328891992569
TSA406,0.7779645317792893
TSA407,0.28016773849725723
TSA408,0.8821045869588852
TSA409,0.8037698429822921
TSA410,0.9188658130168915
TSA411,0.8053419667482377
TSA412,0.6152450951933861
TSA413,0.6812983152270317
TSA414,0.8725401520729065
TSA415,0.8195663189888001
TSA416,0.954791848063469
TSA417,0.8366651397943496
TSA418,0.9216311812400818
TSA419,0.9710248374938965
TSA420,0.9013854932785034
TSA421,0.49121854722499847
TSA422,0.7667829686403275
TSA423,0.2638422790169716
TSA424,0.9035337442159652
TSA425,0.5938843438029289
TSA426,0.47822867780923844
TSA427,0.973444834947586
TSA428,0.9555964928865432
TSA429,0.7405057099461555
TSA430,0.2873187392950058
TSA431,0.7583150911331177
TSA432,0.9202494961023331
TSA433,0.7136614719033241
TSA434,0.3356749868392944
TSA435,0.2540873077511787
TSA436,0.9670824921131134
TSA437,0.8565136981010437
TSA438,0.4860386192798615
TSA439,0.9572708904743195
TSA440,0.9032173258066177
TSA441,0.28370925426483157
TSA442,0.23593886345624923
TSA443,0.9420604091882706
TSA444,0.9789454561471939
TSA445,0.9501846885681152
TSA446,0.9332489937543869
TSA447,0.6820524564385414
TSA448,0.6388378563523293
TSA449,0.7687842634320259
TSA450,0.8073399078845978
TSA451,0.7334757432341575
TSA452,0.5266943517327308
TSA453,0.1891949400305748
TSA454,0.7958283352851868
TSA455,0.3736403852701187
TSA456,0.8840986514091491
TSA457,0.9492923557758332
TSA458,0.8079158228635788
TSA459,0.3313702568411827
TSA460,0.9768391799926758
TSA461,0.4558290576934814
TSA462,0.9310508322715759
TSA463,0.9604381889104843
TSA464,0.945635866522789
TSA465,0.36664036482572554
TSA466,0.8760494816303254
TSA467,0.9214996755123138
TSA468,0.7036527979373932
TSA469,0.8891928386688233
TSA470,0.4124337014555931
TSA471,0.2348004087805748
TSA472,0.9117243373394013
TSA473,0.9239781546592712
TSA474,0.5978616115450859
TSA475,0.9701887774467468
TSA476,0.9530147814750671
TSA477,0.8556821948289871
TSA478,0.7980041870474816
TSA479,0.7190665066242218
TSA480,0.2795686987042427
TSA481,0.9423794561624527
TSA482,0.9500885730981827
TSA483,0.2560812097787857
TSA484,0.36020741701126097
TSA485,0.748006027340889
TSA486,0.4033924958109856
TSA487,0.8382246625423432
TSA488,0.9233578467369079
TSA489,0.965488212108612
TSA490,0.8109066212177276
TSA491,0.7190665090084076
TSA492,0.4081064033508301
TSA493,0.8343217039108276
TSA494,0.8413094663619995
TSA495,0.7096132069826127
TSA496,0.9684058272838593
TSA497,0.560889285504818
TSA498,0.41233779698610307
TSA499,0.9684464812278748
TSA500,0.9670149940252304
TSA501,0.9681907242536545
TSA502,0.6084883943200111
TSA503,0.38370936274528505
TSA504,0.8215313130617141
TSA505,0.5896247869729996
TSA506,0.6273283165693283
TSA507,0.6375065916776657
TSA508,0.3893853223323822
TSA509,0.8057863402366638
TSA510,0.896419746875763
TSA511,0.9742855912446976
TSA512,0.8572039765119552
TSA513,0.8978241550922393
TSA514,0.33384705692529676
TSA515,0.6235494443774223
TSA516,0.796761099100113
TSA517,0.8639912658929825
TSA518,0.7478234502673149
TSA519,0.44533413857221604
TSA520,0.9292130744457245
TSA521,0.9518143975734711
TSA522,0.8862068617343902
TSA523,0.7577835717797279
TSA524,0.8766858345270157
TSA525,0.9738181722164154
TSA526,0.8401159852743149
TSA527,0.48855476826429367
TSA528,0.7950872805714607
TSA529,0.9666116636991501
TSA530,0.9637821257114411
TSA531,0.9431927525997161
TSA532,0.9722578972578049
TSA533,0.3359537908434868
TSA534,0.887086837887764
TSA535,0.1766369664669037
TSA536,0.3280703568458557
TSA537,0.8033251556754112
TSA538,0.3890572267770767
TSA539,0.6704191282391548
TSA540,0.8708776330947876
TSA541,0.6462624156475067
TSA542,0.6805243125557899
TSA543,0.8620665782690048
TSA544,0.865275160074234
TSA545,0.7980625128746033
TSA546,0.8836920231580734
TSA547,0.2203322696685791
TSA548,0.9066386026144028
TSA549,0.226462082862854
TSA550,0.9666537255048752
TSA551,0.9580945998430253
TSA552,0.530396378338337
TSA553,0.46774246156215665
TSA554,0.8433854430913925
TSA555,0.9621560603380204
TSA556,0.9465629947185517
TSA557,0.5619639134407044
TSA558,0.6919084718823433
TSA559,0.8998655432462692
TSA560,0.728388791680336
TSA561,0.5400510236620903
TSA562,0.93729372382164
TSA563,0.6631731224060059
TSA564,0.2884672299027443
TSA565,0.7897266948223114
TSA566,0.6745776242017746
TSA567,0.8949135214090347
TSA568,0.19811248034238815
TSA569,0.7029787728190422
TSA570,0.9473332101106644
TSA571,0.9590277194976806
TSA572,0.9460818946361542
TSA573,0.9156317448616028
TSA574,0.979581783413887
TSA575,0.5890021321177482
TSA576,0.31478985577821733
TSA577,0.7911509135365487
TSA578,0.27797432214021683
TSA579,0.9757408618927002
TSA580,0.7262261831760406
TSA581,0.6046636247634888
TSA582,0.45235296100378036
TSA583,0.9209526962041855
TSA584,0.9103672200441361
TSA585,0.9708268600702286
TSA586,0.16274078339338302
TSA587,0.5166935387253762
TSA588,0.9555500507354736
TSA589,0.6365841680765152
TSA590,0.17936798065900803
TSA591,0.8230134695768356
TSA592,0.674392121732235
TSA593,0.9704290157556534
TSA594,0.30113767385482787
TSA595,0.9461017185449601
TSA596,0.44520378261804583
TSA597,0.962955464720726
TSA598,0.586431872844696
TSA599,0.32290607392787934
TSA600,0.9067360156774521
TSA601,0.9519855010509491
TSA602,0.6723599180579185
TSA603,0.9454266774654388
TSA604,0.8116542482376099
TSA605,0.9378948819637298
TSA606,0.971222972869873
TSA607,0.5130119124054908
TSA608,0.7875111520290374
TSA609,0.3165822070837021
TSA610,0.9617681801319122
TSA611,0.9213526421785354
TSA612,0.20665924429893492
TSA613,0.9186707025766373
TSA614,0.7391963765025139
TSA615,0.7238936141133309
TSA616,0.9378368717432022
TSA617,0.805798447728157
TSA618,0.8326875054836274
TSA619,0.8530052173137664
TSA620,0.9360402792692184
TSA621,0.9537413012981415
TSA622,0.7965152871608734
TSA623,0.9326851761341095
TSA624,0.7894633561372757
TSA625,0.8678853297233582
TSA626,0.3953786900639534
TSA627,0.9446990537643433
TSA628,0.23927546739578248
TSA629,0.6992710569500923
TSA630,0.17936798065900803
TSA631,0.8067538255453109
TSA632,0.7059255555272103
TSA633,0.4319943198561668
TSA634,0.9245815187692642
TSA635,0.9484871542453766
TSA636,0.9691064429283142
TSA637,0.2599148258566856
TSA638,0.8624921190738678
TSA639,0.5735821449756622
TSA640,0.8873584121465683
TSA641,0.216690673828125
TSA642,0.9310531467199326
TSA643,0.9736889237165451
TSA644,0.8321414744853973
TSA645,0.9690716069936752
TSA646,0.6736480656266213
TSA647,0.9499954468011856
TSA648,0.2663767811655998
TSA649,0.26748262971639636
TSA650,0.8761552798748017
TSA651,0.9751789128780365
TSA652,0.9251837438344955
TSA653,0.9316101729869842
TSA654,0.9459510040283203
TSA655,0.523835980296135
TSA656,0.6097957694530487
TSA657,0.8900138884782791
TSA658,0.5174253433942795
TSA659,0.9227990925312042
TSA660,0.9576529479026794
TSA661,0.7659786230325699
TSA662,0.9528167200088501
TSA663,0.7756809547543526
TSA664,0.9805549305677413
TSA665,0.687420597076416
TSA666,0.9397814029455185
TSA667,0.722155076265335
TSA668,0.8479740941524505
TSA669,0.9227512311935425
TSA670,0.5065203422307968
TSA671,0.9526107060909271
TSA672,0.2884656256437302
TSA673,0.9678150951862335
TSA674,0.9609639179706574
TSA675,0.966271321773529
TSA676,0.8499279677867889
TSA677,0.7348909765481949
TSA678,0.5701693725585938
TSA679,0.9626941478252411
TSA680,0.9283878082036972
TSA681,0.39924677073955533
TSA682,0.8002686223387718
TSA683,0.9107660669088363
TSA684,0.9715319865942001
TSA685,0.4200590127706528
TSA686,0.3296723657846451
TSA687,0.8898128318786621
TSA688,0.40344421058893204
TSA689,0.6637678375840187
TSA690,0.9725320541858673
TSA691,0.9725658917427062
TSA692,0.6360427618026734
TSA693,0.746160631775856
TSA694,0.9013690066337585
TSA695,0.5656909686326981
TSA696,0.6188666948676109
TSA697,0.7288032934069634
TSA698,0.6837379482388496
TSA699,0.9517272567749023
TSA700,0.8725434100627899
TSA701,0.9374530178308487
TSA702,0.3821089696884155
TSA703,0.9045403277873993
TSA704,0.2892214289307594
TSA705,0.9669683611392975
TSA706,0.5779854038357735
TSA707,0.32958911269903185
TSA708,0.3477714875340462
TSA709,0.9037787795066834
TSA710,0.8325806188583375
TSA711,0.3303852358460426
TSA712,0.7552821257710457
TSA713,0.6169896522164344
TSA714,0.8974392890930176
TSA715,0.3540034094452858
TSA716,0.7869997599720955
TSA717,0.28391926884651186
TSA718,0.9013974118232727
TSA719,0.9719635462760925
TSA720,0.37179677516222
TSA721,0.934822622537613
TSA722,0.6655974838137627
TSA723,0.44004531830549243
TSA724,0.24828215956687927
TSA725,0.5034787717461586
TSA726,0.6363065919280052
TSA727,0.5338195434212685
TSA728,0.9759883844852447
TSA729,0.66200335085392
TSA730,0.3153864908218384
TSA731,0.5738333627581597
TSA732,0.5833409261703492
TSA733,0.6090899631381035
TSA734,0.8230134695768356
TSA735,0.8037964880466462
TSA736,0.7504265770316124
TSA737,0.9531546324491501
TSA738,0.4955512648820877
TSA739,0.8273436224460602
TSA740,0.9729625117778778
TSA741,0.7885979187488555
TSA742,0.661641642153263
TSA743,0.93491151034832
TSA744,0.9302002280950546
TSA745,0.6116727334260941
TSA746,0.9648220223188401
TSA747,0.5324058511853218
TSA748,0.43811312526464463
TSA749,0.22119252383708954
TSA750,0.8629721015691757
TSA751,0.9125552266836167
TSA752,0.7354477080702781
TSA753,0.7078485909104347
TSA754,0.5440297302603722
TSA755,0.6180854570865632
TSA756,0.7881828045845032
TSA757,0.8128091084957123
TSA758,0.5158369189500809
TSA759,0.39217254757881165
TSA760,0.3942021259665489
TSA761,0.7511240273714066
TSA762,0.9371477299928666
TSA763,0.9630862176418304
TSA764,0.3480023330450058
TSA765,0.8808965635299683
TSA766,0.9147328114509583
TSA767,0.9630579364299774
TSA768,0.6922766691446305
TSA769,0.9598612010478973
TSA770,0.19170537501573562
TSA771,0.9740458071231842
TSA772,0.9193130540847778
TSA773,0.4763771411776543
TSA774,0.28524833619594575
TSA775,0.7247523823380471
TSA776,0.7518568474054337
TSA777,0.32232697993516923
TSA778,0.242428719997406
TSA779,0.22774976909160613
TSA780,0.9303293758630753
TSA781,0.5877867397665978
TSA782,0.9038963615894318
TSA783,0.9544435226917267
TSA784,0.5222325995564461
TSA785,0.21547076344490051
TSA786,0.7571597009897232
TSA787,0.17230613261461258
TSA788,0.7159675648808479
TSA789,0.646420867741108
TSA790,0.8038249397277832
TSA791,0.24847994178533553
TSA792,0.9692030704021454
TSA793,0.8935016214847564
TSA794,0.7376447051763535
TSA795,0.7825189113616944
TSA796,0.5475696164369583
TSA797,0.8529078027606011
TSA798,0.7352883732318878
TSA799,0.832010595202446
TSA800,0.9413056355714798
TSA801,0.23204192847013475
TSA802,0.926940284371376
TSA803,0.8904126089811325
TSA804,0.31566884130239486
TSA805,0.9592525577545166
TSA806,0.7755954980850219
TSA807,0.8590275400876999
TSA808,0.5235106346011161
TSA809,0.31747435122728346
TSA810,0.9704321897029877
TSA811,0.965482491850853
TSA812,0.965113661289215
TSA813,0.7704472398757934
TSA814,0.8347061944007873
TSA815,0.4950486117601395
TSA816,0.22785221368074418
TSA817,0.7743665266036988
TSA818,0.9052809470891953
TSA819,0.4824000468850136
TSA820,0.9650727158784866
TSA821,0.5599611514806747
TSA822,0.47512864202260974
TSA823,0.9315941429138184
TSA824,0.27196166157722473
TSA825,0.6553899857401848
TSA826,0.9722546595335007
TSA827,0.8865947759151459
TSA828,0.9331410866975784
TSA829,0.9637004691362381
TSA830,0.9128764599561692
TSA831,0.93100781083107
TSA832,0.9794364964962006
TSA833,0.9768898546695709
TSA834,0.925191096663475
TSA835,0.941226207613945
TSA836,0.8063781806826591
TSA837,0.4803530937433243
TSA838,0.9489453047513962
TSA839,0.9659378015995026
TSA840,0.8235038322210312
TSA841,0.8221409797668457
TSA842,0.302323551774025
TSA843,0.24565264016389846
TSA844,0.19878081530332564
TSA845,0.9687232357263565
TSA846,0.8760507720708847
TSA847,0.8250253063440323
TSA848,0.48971337407827376
TSA849,0.9277303737401962
TSA850,0.619796318076551
TSA851,0.9344639670848847
TSA852,0.7052862417697906
TSA853,0.9455132073163987
TSA854,0.9632468795776368
TSA855,0.4501393037289381
